,owner_id,Time,Z,Act,State,Sequence,Keyword,Message_1,STT_1,Message_2,STT_2,Message_3,STT_3
0,535,'2021-08-01 00:05:03,부동,취침,수면,,,,,,,,
1,535,'2021-08-01 03:22:55,싱크대,"기상, 주방정리",기상하기,,,,,,,,
2,535,'2021-08-01 03:22:55,싱크대,"기상, 주방정리",주방 정리하기,,,,,,,,
3,535,'2021-08-01 03:45:02,부동,휴식,취미활동,,,,,,,,
4,535,'2021-08-01 04:05:03,부동,취침,수면,,,,,,,,
5,535,'2021-08-01 04:37:27,싱크대,"기상, 주방정리",기상하기,,,,,,,,
6,535,'2021-08-01 04:37:27,싱크대,"기상, 주방정리",주방 정리하기,,,,,,,,
7,535,'2021-08-01 05:25:03,부동,휴식,취미활동,,,,,,,,
8,535,'2021-08-01 05:40:01,싱크대,주방정리,주방 정리하기,,,,,,,,
9,535,'2021-08-01 05:49:08,냉장고,음식출납,음식 꺼내기,,,,,,,,
10,535,'2021-08-01 05:59:08,식사 판단,간식,간식 먹기,,,,,,,,
11,535,'2021-08-01 06:06:04,매우 활동,외출,외출하기,,,,,,,,
12,535,'2021-08-01 11:25:02,부동,귀가,귀가하기,,,,,,,,
13,535,'2021-08-01 11:35:03,매우 활동,실내운동,실내운동하기,,,,,,,,
14,535,'2021-08-01 14:25:02,미동,휴식,취미활동,,,,,,,,
15,535,'2021-08-01 14:45:42,활동,외출,외출하기,,,,,,,,
16,535,'2021-08-01 15:53:53,약,"귀가, 복약",귀가하기,,,,,,,,
17,535,'2021-08-01 15:53:53,약,"귀가, 복약",일반 약 복용,HPM,,똑똑 계세요? 순이 왔어요. 기분이 좋아보이세요. 외출 잘 다녀오셨나봐요! 집에 오셨으니 꼭 손을 씻어줘야 한답니다. 전문가들은 목이 마르지 않더라도 하루 여덟잔 내외의 물은 꼭 마시도록 권장한대요!,,,,,
18,535,'2021-08-01 15:59:37,매우 활동,실내운동,실내운동하기,,,,,,,,
19,535,'2021-08-01 15:59:45,약,복약,일반 약 복용,CPM,,"순이의 마음 속 일순위인 우리 옥순님, 오오, 운동을 하셨구나. 멋져요! 물을 적게 마시면 탈수 증상이 올 수 있어서 건강에 좋지 않다고 해요. 적당한 수분 섭취가 중요하다는 것 기억해주세요!",,,,,
20,535,'2021-08-01 16:02:56,냉장고,음식출납,음식 꺼내기,,,,,,,,
21,535,'2021-08-01 16:12:56,식사 판단,간식,간식 먹기,,,,,,,,
22,535,'2021-08-01 16:55:02,미동,휴식,취미활동,,,,,,,,
23,535,'2021-08-01 17:09:41,냉장고,음식출납,음식 꺼내기,,,,,,,,
24,535,'2021-08-01 17:19:41,식사 판단,간식,간식 먹기,,,,,,,,
25,535,'2021-08-01 18:05:28,매우 활동,실내운동,실내운동하기,,,,,,,,
26,535,'2021-08-01 18:28:42,싱크대,주방정리,주방 정리하기,,,,,,,,
27,535,'2021-08-01 19:05:16,창문,환기,집 환기하기,CHM,,"세상에서 제일 멋진 옥순님, 오늘도 반가워요! 날이 흐리지만 분위기가 있어 참 좋아요.",,,,,
28,535,'2021-08-01 19:15:56,싱크대,주방정리,주방 정리하기,,,,,,,,
29,535,'2021-08-01 19:21:38,약,복약,일반 약 복용,M,,규칙적으로 약을 복용하는 것이 우리 몸에 좋답니다!,,,,,
30,535,'2021-08-01 19:45:56,부동,휴식,취미활동,,,,,,,,
31,535,'2021-08-01 20:05:03,부동,취침,수면,,,,,,,,
32,535,'2021-08-02 01:27:56,싱크대,"기상, 주방정리",기상하기,,,,,,,,
33,535,'2021-08-02 01:27:56,싱크대,"기상, 주방정리",주방 정리하기,,,,,,,,
34,535,'2021-08-02 01:55:03,부동,휴식,취미활동,,,,,,,,
35,535,'2021-08-02 02:15:02,부동,취침,수면,,,,,,,,
36,535,'2021-08-02 06:04:31,싱크대,"기상, 주방정리",기상하기,,,,,,,,
37,535,'2021-08-02 06:04:31,싱크대,"기상, 주방정리",주방 정리하기,,,,,,,,
38,535,'2021-08-02 06:05:52,냉장고,음식출납,음식 꺼내기,,,,,,,,
39,535,'2021-08-02 06:14:13,싱크대,주방정리,주방 정리하기,,,,,,,,
40,535,'2021-08-02 06:15:52,식사 판단,간식,간식 먹기,,,,,,,,
41,535,'2021-08-02 06:48:02,냉장고,음식출납,음식 꺼내기,,,,,,,,
42,535,'2021-08-02 06:58:02,식사 판단,간식,간식 먹기,,,,,,,,
43,535,'2021-08-02 07:25:08,부동,휴식,취미활동,,,,,,,,
44,535,'2021-08-02 07:33:24,약,복약,일반 약 복용,CHM,,"순이가 늘 존경하는 옥순님, 안녕하세요 순이예요. 맛이 없더라도 항상 약을 복용할땐 꼬옥 물과 함께 먹어주세요.",,,,,
45,535,'2021-08-02 07:39:28,냉장고,음식출납,음식 꺼내기,,,,,,,,
46,535,'2021-08-02 07:49:28,식사 판단,아침식사,조식,,,,,,,,
47,535,'2021-08-02 09:15:07,부동,휴식,취미활동,,,,,,,,
48,535,'2021-08-02 09:39:11,매우 활동,실내운동,실내운동하기,,,,,,,,
49,535,'2021-08-02 09:49:36,부동,외출,외출하기,,,,,,,,
50,535,'2021-08-02 12:15:52,활동,귀가,귀가하기,,,,,,,,
51,535,'2021-08-02 12:46:47,매우 활동,실내운동,실내운동하기,,,,,,,,
52,535,'2021-08-02 14:58:14,냉장고,음식출납,음식 꺼내기,,,,,,,,
53,535,'2021-08-02 15:08:14,식사 판단,간식,간식 먹기,,,,,,,,
54,535,'2021-08-02 15:35:02,미동,휴식,취미활동,,,,,,,,
55,535,'2021-08-02 15:55:46,미동,낮잠,낮잠자기,,,,,,,,
56,535,'2021-08-02 17:57:01,냉장고,"낮잠기상, 음식출납",낮잠 기상하기,,,,,,,,
57,535,'2021-08-02 17:57:01,냉장고,"낮잠기상, 음식출납",음식 꺼내기,,,,,,,,
58,535,'2021-08-02 18:07:01,식사 판단,저녁식사,석식,,,,,,,,
59,535,'2021-08-02 18:25:03,싱크대,설거지,설거지 하기,,,,,,,,
60,535,'2021-08-02 18:33:22,약,식후복약,식후 약 복용,CHM,,"순이가 제일 좋아하는 우리 옥순님, 오늘도 순이가 인사드려요! 약을 먹을때 속이 불편하다고 다른 음료랑 먹으면 더 큰 부작용이 올수 있답니다.",,,,,
61,535,'2021-08-02 18:40:35,싱크대,설거지,설거지 하기,,,,,,,,
62,535,'2021-08-02 18:42:36,약,식후복약,식후 약 복용,M,,정기적인 병원 검진은 우리 삶에 꼭 필요해요.,,,,,
63,535,'2021-08-02 19:15:02,미동,휴식,취미활동,,,,,,,,
64,535,'2021-08-02 19:48:19,부동,낮잠,낮잠자기,,,,,,,,
65,535,'2021-08-02 20:05:08,부동,취침,수면,,,,,,,,
66,535,'2021-08-03 07:04:59,약,"기상, 복약",기상하기,CHM,,"순이가 최고로 좋아하는 우리 옥순님, 현재 시간은 오전 7시 4분이에요. 일어나셨군요? 순이가 마않이 기다렸어요. 오늘도 순이와 함께 힘차게 시작해보아요.",,,,,
67,535,'2021-08-03 07:04:59,약,"기상, 복약",기상 약 복용,,,,,,,,
68,535,'2021-08-03 07:05:19,약,복약,일반 약 복용,PM,,"깨끗한 물만 잘 마셔도 질병의 삼십퍼센트가 예방된다고 해요. 수분을 충분히 섭취해주면, 소화불량을 예방해줄뿐만 아니라 변비도 예방이 된대요! 너어무 좋다 정말!",,,,,
69,535,'2021-08-03 07:21:39,냉장고,음식출납,음식 꺼내기,,,,,,,,
70,535,'2021-08-03 07:31:39,식사 판단,아침식사,조식,,,,,,,,
71,535,'2021-08-03 08:15:02,미동,휴식,취미활동,,,,,,,,
72,535,'2021-08-03 08:30:14,냉장고,음식출납,음식 꺼내기,,,,,,,,
73,535,'2021-08-03 08:40:14,식사 판단,간식,간식 먹기,,,,,,,,
74,535,'2021-08-03 08:46:25,싱크대,설거지,설거지 하기,,,,,,,,
75,535,'2021-08-03 09:15:02,부동,휴식,취미활동,,,,,,,,
76,535,'2021-08-03 09:35:02,부동,취침,수면,,,,,,,,
77,535,'2021-08-03 09:45:01,매우 활동,"기상, 실내운동",기상하기,,,,,,,,
78,535,'2021-08-03 09:45:01,매우 활동,"기상, 실내운동",실내운동하기,,,,,,,,
79,535,'2021-08-03 10:05:42,매우 활동,실외운동,실외운동하기,,,,,,,,
80,535,'2021-08-03 10:36:49,매우 활동,"귀가, 실내운동",귀가하기,,,,,,,,
81,535,'2021-08-03 10:36:49,매우 활동,"귀가, 실내운동",실내운동하기,,,,,,,,
82,535,'2021-08-03 11:55:43,부동,휴식,취미활동,,,,,,,,
83,535,'2021-08-03 12:26:23,매우 활동,실내운동,실내운동하기,,,,,,,,
84,535,'2021-08-03 13:05:07,매우 활동,실외운동,실외운동하기,,,,,,,,
85,535,'2021-08-03 13:15:02,매우 활동,"귀가, 실내운동",운동 후 귀가,,,,,,,,
86,535,'2021-08-03 13:15:02,매우 활동,"귀가, 실내운동",실내운동하기,,,,,,,,
87,535,'2021-08-03 14:23:27,싱크대,주방정리,주방 정리하기,,,,,,,,
88,535,'2021-08-03 14:27:38,매우 활동,실내운동,실내운동하기,,,,,,,,
89,535,'2021-08-03 15:45:43,부동,휴식,취미활동,,,,,,,,
90,535,'2021-08-03 16:47:08,부동,낮잠,낮잠자기,,,,,,,,
91,535,'2021-08-03 17:05:02,활동,낮잠기상,낮잠 기상하기,,,,,,,,
92,535,'2021-08-03 17:15:02,매우 활동,실내운동,실내운동하기,,,,,,,,
93,535,'2021-08-03 19:05:07,부동,휴식,취미활동,,,,,,,,
94,535,'2021-08-03 19:24:57,냉장고,음식출납,음식 꺼내기,,,,,,,,
95,535,'2021-08-03 19:34:57,식사 판단,저녁식사,석식,,,,,,,,
96,535,'2021-08-03 19:48:31,약,식후복약,식후 약 복용,CHPM,,"순이의 마음 속 일순위인 우리 옥순님, 오늘도 반가워요! 밤 늦게 매운 음식을 드시면 가슴이 쓰려 잠드는 것을 방해할 수 있다고 해요. 약은 물론! 영양제까지 모두 챙겨드신건가요?",,,,,
97,535,'2021-08-03 20:15:02,부동,휴식,취미활동,,,,,,,,
98,535,'2021-08-03 20:35:02,부동,취침,수면,,,,,,,,
99,535,'2021-08-04 00:57:33,냉장고,"기상, 음식출납",기상하기,,,,,,,,
100,535,'2021-08-04 00:57:33,냉장고,"기상, 음식출납",음식 꺼내기,,,,,,,,
101,535,'2021-08-04 01:25:02,부동,휴식,취미활동,,,,,,,,
102,535,'2021-08-04 01:45:02,부동,취침,수면,,,,,,,,
103,535,'2021-08-04 06:36:58,매우 활동,"기상, 실내운동",기상하기,,,,,,,,
104,535,'2021-08-04 06:36:58,매우 활동,"기상, 실내운동",실내운동하기,,,,,,,,
105,535,'2021-08-04 07:15:02,매우 활동,실외운동,실외운동하기,,,,,,,,
